ID,X,Y,Z,U
4282,371.881,-34.4092,-109.274,50.9839
4283,328.04,-77.5525,-71.1725,43.8098
4284,460.284,-20.885,-81.294,-40.5029
4285,415.149,-29.3555,-153.063,-43.136
4286,477.148,86.5833,-93.5132,6.15234
4287,362.75,9.76685,-66.2463,31.7212
4288,431.891,-12.3377,-63.7085,9.97192
4289,323.383,39.3091,-69.2926,41.2463
4290,320.355,71.1255,-100.012,-5.51514
4291,452.045,-15.4083,-90.2362,-56.6492
4292,438.141,28.9655,-67.2546,32.5781
4293,481.988,-57.8156,-159.16,33.3435
4294,418.842,13.0353,-185.781,-13.6743
4295,425.482,87.7643,-193.249,31.2781
4296,397.357,14.1998,-142.788,-18.1604
4297,399.609,66.5387,-114.418,-15.7068
4298,498.151,-16.0345,-76.1499,59.1174
4299,377.051,26.109,-159.33,-16.0437
4300,448.547,-21.3684,-70.7367,-43.1177
4301,461.853,51.8774,-122.032,18.6035
4302,317.023,-34.0796,-127.261,-7.5769
4303,490.21,-15.0677,-188.977,-39.3127
4304,376.447,14.1339,-183.594,36.449
4305,356.268,-17.5726,-146.654,49.1272
4306,492.413,-36.2274,-188.588,-57.085
4307,462.872,20.5005,-181.624,-53.3643
4308,436.481,21.687,-88.4247,-6.11572
4309,497.369,-40.3638,-193.13,-27.9126
4310,324.475,-62.276,-145.419,39.364
4311,332.385,-7.42127,-138.16,-52.1704
4312,379.767,3.86169,-189.366,-27.854
4313,451.611,34.6948,-149.012,-17.9407
4314,421.558,-84.1553,-181.359,-22.3389
4315,300.568,36.8866,-143.407,-53.8513
4316,478.149,-2.65869,-130.124,-41.1914
4317,362.408,-39.007,-187.037,46.9885
4318,325.226,-73.4491,-60.8417,55.8069
4319,358.685,-42.3578,-68.6517,-25.6641
4320,349.152,5.39429,-176.48,-18.9624
4321,375.134,26.6748,-187.64,-16.8347
4322,335.242,-68.8898,-91.6162,48.9002
4323,312.457,60.0238,-114.102,-49.0027
4324,381.024,-69.5819,-78.7775,-59.3701
4325,462.109,87.0996,-141.446,10.2502
4326,334.564,-63.858,-127.248,4.16016
4327,407.056,2.69165,-91.4368,-4.41284
4328,357.703,46.3788,-174.429,48.9734
4329,447.595,37.3535,-131.79,-13.7439
4330,414.368,-73.8831,-109.633,-44.0845
4331,352.106,-9.71191,-106.254,23.4338
4332,483.838,31.3769,-110.432,-57.9272
4333,432.837,-75.2563,-177.185,-37.4341
4334,499.023,-24.1425,-191.481,0.593262
4335,346.686,-14.0845,-120.618,-59.2859
4336,409.766,-19.9182,-85.8441,-44.4543
4337,421.002,61.3147,-73.8513,18.9075
4338,371.106,3.03223,-158.822,11.7444
4339,304.327,3.67493,-75.5304,-40.5286
4340,456.549,-23.7085,-134.285,-0.388184
4341,342.224,56.3324,-78.205,-21.6211
4342,496.387,60.6775,-113.504,-44.9854
4343,478.015,41.1218,-153.43,-47.3987
4344,440.936,25.3894,-106.459,-5.89233
4345,478.595,8.78357,-189.344,-37.5659
4346,448.853,89.6594,-175.698,-36.8262
4347,485.187,11.8103,-60.722,8.8623
4348,300.384,-13.1287,-72.6379,-56.5283
4349,489.148,79.8871,-131.577,-14.1174
4350,335.687,31.2122,-186.405,51.0864
4351,332.733,37.7545,-130.231,27.8723
4352,318.06,46.8237,-165.158,11.759
4353,434.875,65.5994,-176.899,31.9043
4354,422.272,-60.5841,-109.928,-49.259
4355,441.992,21.9507,-183.748,35.1086
4356,347.815,-69.5599,-140.929,-2.37305
4357,403.729,49.0814,-147.504,7.02393
4358,357.202,-86.2976,-156.404,26.2207
4359,473.773,-59.1229,-74.5007,16.9116
4360,439.227,-85.4791,-63.9307,9.34937
4361,335.608,-26.7627,-98.2813,56.1365
4362,397.272,31.355,-64.281,28.7329
4363,353.32,-43.028,-89.6594,-4.52637
4364,462.561,39.9573,-147.718,59.8059
4365,447.357,-66.8133,-159.309,37.489
4366,432.471,-79.9915,-62.8369,11.5796
4367,495.331,-8.83301,-92.8424,-16.1462
4368,333.789,44.2529,-177.903,21.4819
4369,457.782,-71.2134,-98.3752,-42.301
4370,411.011,-49.8505,-154.665,45.1868
4371,428.973,15.3699,-66.618,-59.0405
4372,439.594,14.0021,-194.685,-58.5242
4373,412.647,-22.8845,-143.45,46.7285
4374,364.276,87.6105,-98.1744,52.0752
4375,422.845,-15.0458,-94.9915,-33.4277
4376,462.341,-42.594,-195.322,-3.50098
4377,309.656,44.9725,-125.198,-7.08984
4378,431.891,6.09192,-90.1038,1.88965
4379,310.022,-48.7244,-65.9216,16.322
4380,405.127,-83.2269,-116.644,-32.1314
4381,323.48,-18.6054,-159.493,-22.0715
4382,486.652,-80.376,-188.007,-13.6267
4383,313.007,-5.83374,-73.8043,-23.2947
4384,416.73,81.0022,-97.5549,36.5076
4385,430.737,-9.86572,-69.8865,31.8384
4386,359.576,-24.895,-152.759,54.3787
4387,468.774,-25.5652,-121.985,-19.9329
4388,416.644,-1.89514,-181.53,17.9517
4389,434.985,22.1869,-70.1428,-11.9605
4390,464.88,4.77905,-131.051,46.8787
4391,453.754,6.37207,-105.258,-0.373535
4392,320.05,-52.3169,-159.104,37.3498
4393,391.76,68.2471,-186.704,38.302
4394,424.976,-1.25794,-77.9016,31.9446
4395,408.807,30.2289,-72.3602,44.4543
4396,462.854,-26.554,-110.398,4.45679
4397,433.539,-88.7311,-101.221,-32.2522
4398,495.496,37.4414,-159.143,19.7571
4399,364.27,-75.2454,-68.4638,-5.52612
4400,426.642,-4.29016,-107.591,48.6328
4401,394.745,-41.0944,-113.034,-50.1306
4402,390.247,44.176,-173.934,37.6172
4403,464.923,-20.3412,-117.708,35.4822
4404,463.733,-76.1188,-197.436,-6.14868
4405,436.762,-83.9465,-141.681,21.5039
4406,306.274,77.5964,-97.2516,-35.0757
4407,395.001,-71.8671,-65.6525,14.1248
4408,322.113,-51.026,-103.758,33.7024
4409,472.931,-22.6758,-129.393,37.8589
4410,348.798,84.1992,-62.3926,-31.8127
4411,403.192,-40.6549,-121.823,-7.08984
4412,470.496,-63.891,-189.955,-33.6328
4413,393.543,39.5673,-163.599,-12.5024
4414,356.256,10.849,-63.4692,-23.9648
4415,327.637,-69.0601,-142.181,-34.79
4416,323.297,77.0032,-181.483,-10.3455
4417,490.832,-5.64697,-179.42,-52.6575
4418,325.287,-82.76,-77.923,-5.80444
4419,420.929,21.5387,-171.627,50.2441
4420,465.625,-77.536,-128.385,55.9753
4421,483.997,20.473,-82.1698,37.6721
4422,435.724,88.4344,-189.007,-59.491
4423,375.116,-56.7554,-146.526,-31.8933
4424,478.296,-65.0775,-107.762,-52.6538
4425,344.19,-23.5437,-149.871,17.1313
4426,475.616,67.3462,-148.303,-40.0745
4427,346.698,-45.8789,-157.164,-45.2564
4428,362.83,-19.0997,-66.2891,-49.5996
4429,319.507,53.053,-175.724,-42.279
4430,466.211,27.2241,-198.21,19.5007
4431,381.628,70.73,-150.298,-3.04688
4432,366.455,-16.485,-82.7167,-28.6267
4433,360.01,-14.2657,-150.64,-40.2026
4434,486.951,-15.8148,-74.4452,-16.5894
4435,440.314,0.593262,-191.605,27.4072
4436,407.086,34.9915,-70.3522,-28.8831
4437,342.7,67.2089,-105.711,-12.9126
4438,300.494,89.6869,-108.544,47.9297
4439,422.607,-25.285,-168.226,-0.373535
4440,498.364,-30.8386,-179.59,40.0854
4441,496.539,-0.098877,-94.7351,-58.3374
4442,377.698,23.0548,-90.3687,-23.5547
4443,392.835,-39.9243,-191.237,-37.0019
4444,374.616,13.9471,-80.3839,-6.65039
4445,427.448,88.4729,-176.706,-21.0352
4446,322.62,3.94958,-90.5951,14.4544
4447,404.755,-47.8619,-158.168,17.7576
4448,315.875,3.87817,-64.7595,45.5823
4449,343.292,-87.6929,-118.302,-17.2119
4450,497.516,4.88342,-163.231,4.56299
4451,326.581,87.3248,-155.485,30.0147
4452,372.888,32.5909,-189.315,46.073
4453,478.888,58.0133,-76.4063,0.296631
4454,447.858,43.7366,-188.084,-58.5132
4455,465.997,35.5573,-161.108,-53.269
4456,392.09,25.3125,-117.717,33.7134
4457,321.008,71.922,-160.595,-43.0005
4458,327.313,-63.7811,-133.307,47.0471
4459,395.117,12.7167,-166.893,-9.27979
4460,440.619,31.3825,-83.208,-47.9883
4461,433.386,12.5958,-135.64,-28.2239
4462,322.748,-51.5918,-177.852,5.18555
4463,375.531,-6.8335,-161.15,15.6702
4464,431.342,-23.269,-171.088,-35.9216
4465,481.696,23.335,-104.006,-48.1384
4466,479.242,9.22852,-134.003,-3.05786
4467,383.258,2.2467,-111.129,-58.8831
4468,347.79,-43.6047,-161.245,47.6404
4469,458.575,84.6442,-68.3527,27.8467
4470,325.073,2.95532,-129.863,55.47
4471,333.789,48.7738,-85.5237,-52.5403
4472,469.226,-12.9803,-70.6213,-49.9731
4473,308.606,-53.2342,-194.044,28.689
4474,496.716,61.7157,-171.849,21.0315
4475,307.068,57.5409,-96.9824,-49.043
4476,395.612,-60.661,-135.738,-16.8164
4477,353.332,-37.8204,-91.629,36.7053
4478,363.867,-42.0117,-127.206,-24.0015
4479,372.473,-18.1769,-84.588,38.7305
4480,472.601,10.6952,-95.188,18.6584
4481,316.241,-61.9299,-199.351,-17.4426
4482,454.395,-62.9022,-126.492,-40.1477
4483,413.855,-84.1443,-176.373,-56.2463
4484,416.559,-62.4628,-152.123,42.616
4485,347.784,-31.1408,-85.6604,-39.7119
4486,479.407,-70.2631,-126.099,44.1833
4487,354.51,27.3724,-111.821,-40.1331
4488,339.551,7.91016,-116.781,-9.17358
4489,450.354,8.70117,-111.688,-57.7185
4490,358.185,24.4281,-170.721,47.6917
4491,382.196,-49.9329,-64.3536,56.759
4492,374.353,-86.0504,-88.9587,-56.3342
4493,303.302,-16.0291,-153.772,-25.708
4494,443.231,40.0616,-95.8801,-28.8135
4495,374.103,-23.8843,-63.8367,-45.0073
4496,499.432,-55.5798,-160.527,-38.8769
4497,487.94,85.7703,-145.941,10.4297
4498,345.245,-1.62048,-70.4248,-47.4133
4499,321.893,88.6706,-119.084,40.979
4500,363.965,17.1551,-117.926,37.8003
4501,312.518,-17.5781,-62.4182,-11.8359
4502,358.124,56.4587,-159.019,-18.0762
4503,356.677,74.361,-60.3589,1.99585
4504,312.83,-28.3832,-124.672,57.9053
4505,437.256,11.9861,-180.129,23.3203
4506,483.978,79.2444,-164.645,-23.6719
4507,374.017,-4.20227,-81.8622,-18.8306
4508,411.609,41.3525,-143.839,-9.74854
4509,499.316,34.7388,-81.1786,5.09033
4510,458.118,-67.9779,-171.105,-24.9499
